185,yEB7V,,,PADRE,No Tiene,Tiene,Tiene,912,350,2015-12,Tiene,MASCULINO,AREQUIPA,14/04/2026 14:01:42
186,w6NBb,,,PADRE,Tiene,Tiene,Tiene,1000,1000,2015-12,Tiene,MASCULINO,LIMA,14/04/2026 14:01:42
187,lOd7,,,PADRE,No Tiene,Tiene,Tiene,1000,1000,2015-12,Tiene,FEMENINO,ATE,14/04/2026 14:01:42
188,bNeeZ,,,PADRE,Tiene,Tiene,Tiene,750,750,2015-12,Tiene,MASCULINO,PUEBLO LIBRE,14/04/2026 14:01:42
189,QDANq,,,PADRE,Tiene,Tiene,Tiene,450,300,2015-12,Tiene,MASCULINO,SAN MARTIN DE PORRES,14/04/2026 14:01:42
190,K8lO8,,,PADRE,No Tiene,Tiene,NO TIENE,1000,500,2016-01,Tiene,MASCULINO,AREQUIPA,14/04/2026 14:01:42
191,WZGwr,,,PADRE,No Tiene,Tiene,Tiene,500,100,2016-01,Tiene,FEMENINO,LIMA,14/04/2026 14:01:42
192,vLArn,,,PADRE,No Tiene,Tiene,NO TIENE,400,150,2016-01,Tiene,FEMENINO,BELLAVISTA,14/04/2026 14:01:42
193,8nLAD,,,PADRE,Tiene,Tiene,Tiene,750,750,2016-01,Tiene,FEMENINO,ATE,14/04/2026 14:01:42
194,AlL2d,,,PADRE,Tiene,Tiene,-,300,250,2016-01,Tiene,MASCULINO,PARINARI,14/04/2026 14:01:42
195,xo10,,,PADRE,Tiene,Tiene,Tiene,900,800,2016-01,Tiene,FEMENINO,SAN JUAN DE LURIGANCHO,14/04/2026 14:01:42
196,58xl1,,,PADRE,Tiene,Tiene,Tiene,400,400,2016-01,Tiene,FEMENINO,VILLA MARIA DEL TRIUNFO,14/04/2026 14:01:42
197,NdxML,,,PADRE,No Tiene,No tiene,No Tiene,1200,,2021-02,No Tiene,FEMENINO,JESUS MARIA,14/04/2026 14:01:42
198,g0jNA,,,PADRE,Tiene,Tiene,------,500,500,2015-12,Tiene,FEMENINO,CHAVIN DE PARIARCA,14/04/2026 14:01:42
199,XGdBW,,,PADRE,No Tiene,No tiene,No Tiene,800,800,2015-12,Tiene,MASCULINO,LURIGANCHO,14/04/2026 14:01:42
200,Ze1v1,,,PADRE,No Tiene,No tiene,No Tiene,750,750,2015-12,Tiene,MASCULINO,COMAS,14/04/2026 14:01:42
501,Zeraw,1era. convocatoria,,PADRE,Tiene,Tiene,Tiene,1000,500,2016-02,Tiene,MASCULINO,,14/04/2026 14:01:44
502,wvw05,,,PADRE,No Tiene,No tiene,No Tiene,1300,,2020-08,Tiene,FEMENINO,,14/04/2026 14:01:44
503,V0wbE,1era. convocatoria,,PADRE,No Tiene,Tiene,NNO APLICA,1300,900,2016-02,Tiene,MASCULINO,NUEVA CAJAMARCA,14/04/2026 14:01:44
504,XGAAb,1era. convocatoria,,PADRE,Tiene,Tiene,Tiene,2500,2300,2016-02,Tiene,FEMENINO,LA OROYA,14/04/2026 14:01:44
505,yEZW1,1era. convocatoria,,PADRE,No Tiene,Tiene,NO APLICA,1000,900,2016-02,Tiene,FEMENINO,PATAZ,14/04/2026 14:01:44
506,AlOQk,1era. convocatoria,,PADRE,Tiene,Tiene,Tiene,870,870,2016-02,Tiene,FEMENINO,CHINCHA ALTA,14/04/2026 14:01:44
507,03Ddk,,,PADRE,No Tiene,No tiene,No Tiene,0,,2021-03,Tiene,MASCULINO,,14/04/2026 14:01:44
508,BnWjQ,1era. convocatoria,,PADRE,No Tiene,Tiene,NO APLICA,900,800,2016-02,Tiene,MASCULINO,BAGUA GRANDE,14/04/2026 14:01:44
509,Mlemm,1era. convocatoria,,PADRE,No Tiene,Tiene,no tengo,1500,1200,2016-02,Tiene,MASCULINO,HUANCAYO,14/04/2026 14:01:44
510,RDPMr,1era. convocatoria,,PADRE,No Tiene,Tiene,NO APLICA,800,600,2016-03,Tiene,FEMENINO,PACASMAYO,14/04/2026 14:01:44
511,jl0eW,1era. convocatoria,,PADRE,Tiene,Tiene,No tiene,1140,800,2016-03,Tiene,MASCULINO,LIMA,14/04/2026 14:01:44
512,RDPL8,1era. convocatoria,,PADRE,Tiene,Tiene,Tiene,2000,1500,2016-03,Tiene,MASCULINO,LIMA,14/04/2026 14:01:44
513,BnWkN,1era. convocatoria,,PADRE,No Tiene,Tiene,NO APLICA,650,750,2016-03,Tiene,MASCULINO,CHICAMA,14/04/2026 14:01:44
514,2NlAX,1era. convocatoria,,PADRE,No Tiene,Tiene,no tiene,1800,1000,2016-03,Tiene,MASCULINO,CHILCA,14/04/2026 14:01:44
515,xWyDm,1era. convocatoria,,PADRE,Tiene,Tiene,Tiene,2350.00,1970.00,2016-03,Tiene,MASCULINO,EL TAMBO,14/04/2026 14:01:44
516,D2ekn,1era. convocatoria,,PADRE,Tiene,Tiene,Tiene,1800,1500,2016-03,Tiene,MASCULINO,JUNIN,14/04/2026 14:01:44
517,3xqAa,1era. convocatoria,,PADRE,No Tiene,Tiene,No tiene,800,800,2016-03,Tiene,MASCULINO,LEONOR ORDOÑEZ,14/04/2026 14:01:44
518,g0Ge5,1era. convocatoria,,PADRE,No Tiene,No tiene,NO APLICA,250.00,250.00,2016-03,Tiene,FEMENINO,SAN ANDRES DE CUTERVO,14/04/2026 14:01:44
519,2NlpK,1era. convocatoria,,PADRE,No Tiene,Tiene,No tiene,1500,200,2016-03,Tiene,FEMENINO,LURIGANCHO,14/04/2026 14:01:44
520,V07BM,1era. convocatoria,,PADRE,No Tiene,Tiene,Tiene,2000,200,2016-03,Tiene,MASCULINO,YAUYOS,14/04/2026 14:01:44
521,V07mE,1era. convocatoria,,PADRE,No Tiene,Tiene,NO APLICA,600.00,550.00,2016-03,Tiene,MASCULINO,HUASO,14/04/2026 14:01:44
522,peWnw,1era. convocatoria,,PADRE,No Tiene,Tiene,Tiene,900,210,2016-03,Tiene,MASCULINO,VENTANILLA,14/04/2026 14:01:44
523,pgvbl,,,PADRE,No Tiene,No tiene,No Tiene,2500,,2020-02,Tiene,MASCULINO,LIMA,14/04/2026 14:01:44
524,RDB8r,,,PADRE,No Tiene,No tiene,No Tiene,930,,2022-07,Tiene,MASCULINO,LIMA,14/04/2026 14:01:44
525,zValQ,1era. convocatoria,,PADRE,Tiene,Tiene,Tiene,1000,350,2016-03,Tiene,MASCULINO,EL TAMBO,14/04/2026 14:01:44
526,6oXRz,1era. convocatoria,,PADRE,Tiene,Tiene,Tiene,1500,350,2016-03,Tiene,MASCULINO,TARMA,14/04/2026 14:01:44
527,bN6mG,1era. convocatoria,,PADRE,Tiene,Tiene,Tiene,1300,500,2016-03,Tiene,MASCULINO,URANMARCA,14/04/2026 14:01:44
528,WZmmB,2da. convocatoria,,PADRE,Tiene,Tiene,Tiene,20000,6000,2016-06,Tiene,MASCULINO,MIRAFLORES,14/04/2026 14:01:44
529,W2P8l,,,PADRE,No Tiene,No tiene,No Tiene,940,,2022-09,Tiene,FEMENINO,,14/04/2026 14:01:44
530,MZqPd,2da. convocatoria,,PADRE,Tiene,Tiene,Tiene,2700,2600,2016-08,Tiene,MASCULINO,LIMA,14/04/2026 14:01:44
531,epago,,,PADRE,No Tiene,No tiene,No Tiene,1025,,2022-09,Tiene,FEMENINO,,14/04/2026 14:01:44
532,1Zk0r,,,PADRE,No Tiene,No tiene,No Tiene,2900.00,,2021-02,No Tiene,MASCULINO,,14/04/2026 14:01:44
533,BqGlZ,2da. convocatoria,,PADRE,Tiene,Tiene,Tiene,1545.18,1925,2016-08,Tiene,MASCULINO,JESUS MARIA,14/04/2026 14:01:44
534,GWx3E,1era. convocatoria,,PADRE,Tiene,Tiene,Tiene,0,200,2016-08,Tiene,MASCULINO,CARMEN DE LA LEGUA REYNOSO,14/04/2026 14:01:44
535,yEBwz,1era. convocatoria,,PADRE,Tiene,Tiene,Tiene,1000,500,2016-08,Tiene,FEMENINO,SAN JUAN DE MIRAFLORES,14/04/2026 14:01:44
536,yEpR6,1era. convocatoria,,PADRE,Tiene,Tiene,.,4000,2000,2016-08,Tiene,MASCULINO,SAN JUAN DE LURIGANCHO,14/04/2026 14:01:44
537,jRr3m,,,PADRE,No Tiene,No tiene,No Tiene,1200,,2021-03,No Tiene,FEMENINO,,14/04/2026 14:01:44
538,e62AV,2da. convocatoria,,PADRE,Tiene,Tiene,Tiene,6800,6185,2016-08,Tiene,FEMENINO,HUACHO,14/04/2026 14:01:44
539,xdmmb,2da. convocatoria,,PADRE,Tiene,Tiene,Tiene,2037.60,1036.95,2016-08,Tiene,FEMENINO,GROCIO PRADO,14/04/2026 14:01:44
540,WZQAr,1era. convocatoria,,PADRE,No Tiene,Tiene,0000,1200,200,2016-08,Tiene,MASCULINO,HUANCAYO,14/04/2026 14:01:44
541,llvEO,1era. convocatoria,,PADRE,No Tiene,Tiene,0000,300,100,2016-08,Tiene,FEMENINO,HUANCAYO,14/04/2026 14:01:44
542,jl0eW,1era. convocatoria,,PADRE,Tiene,Tiene,Tiene,1240,1000,2016-10,Tiene,MASCULINO,LIMA,14/04/2026 14:01:44
543,nynkM,1era. convocatoria,,PADRE,Tiene,Tiene,Tiene,2000,1500,2016-10,No Tiene,FEMENINO,LIMA,14/04/2026 14:01:44
544,QVGBm,,,PADRE,No Tiene,No tiene,No Tiene,4232,,2021-03,No Tiene,FEMENINO,,14/04/2026 14:01:44
545,EzXQa,,,PADRE,No Tiene,No tiene,No Tiene,2000,,2021-03,No Tiene,MASCULINO,,14/04/2026 14:01:44
546,K1GpM,,,PADRE,No Tiene,No tiene,No Tiene,1500,,2021-03,Tiene,MASCULINO,,14/04/2026 14:01:44
547,A7PEx,,,PADRE,No Tiene,No tiene,No Tiene,1500,,2024-03,Tiene,FEMENINO,,14/04/2026 14:01:44
548,KP8K1,,,PADRE,No Tiene,No tiene,No Tiene,500,,2024-04,Tiene,FEMENINO,,14/04/2026 14:01:44
549,mWnwE,,,PADRE,No Tiene,No tiene,No Tiene,1300,,2022-04,Tiene,FEMENINO,,14/04/2026 14:01:44
550,W2GB2,,,PADRE,No Tiene,No tiene,No Tiene,480,,2023-03,Tiene,MASCULINO,,14/04/2026 14:01:44
551,xWADZ,1era. convocatoria,,PADRE,No Tiene,Tiene,NO APLICA,1130.00,900.00,2016-03,Tiene,MASCULINO,PAIJAN,14/04/2026 14:01:44
552,lOwk7,,,PADRE,No Tiene,No tiene,No Tiene,500,,2022-04,Tiene,FEMENINO,,14/04/2026 14:01:44
553,jyl8K,,,PADRE,No Tiene,No tiene,No Tiene,3000,,2022-04,Tiene,FEMENINO,,14/04/2026 14:01:44
554,L8apN,1era. convocatoria,,PADRE,Tiene,Tiene,Tiene,2400,550,2016-03,Tiene,MASCULINO,PUENTE PIEDRA,14/04/2026 14:01:44
555,0Kg7m,2da. convocatoria,,PADRE,Tiene,Tiene,Tiene,1200,400,2016-06,Tiene,MASCULINO,CHORRILLOS,14/04/2026 14:01:44
556,7y2Va,2da. convocatoria,,PADRE,Tiene,Tiene,Tiene,3000,2700,2016-08,Tiene,MASCULINO,SANTIAGO DE SURCO,14/04/2026 14:01:44
557,lzvdW,1era. convocatoria,,PADRE,No Tiene,Tiene,no tiene,1000,900,2016-03,Tiene,MASCULINO,EL AGUSTINO,14/04/2026 14:01:44
558,mMKn0,2da. convocatoria,,PADRE,Tiene,Tiene,Tiene,4500,500,2016-11,Tiene,MASCULINO,,14/04/2026 14:01:44
559,MlDQk,1era. convocatoria,,PADRE,Tiene,Tiene,Tiene,1200,900,2016-11,Tiene,MASCULINO,PACASMAYO,14/04/2026 14:01:44
560,A7dB1,2da. convocatoria,,PADRE,Tiene,Tiene,Tiene,4500,600,2016-11,Tiene,MASCULINO,,14/04/2026 14:01:44
561,M1xnk,,,PADRE,No Tiene,No tiene,No Tiene,350,,2024-03,Tiene,MASCULINO,,14/04/2026 14:01:44
562,ZxZa1,,,PADRE,No Tiene,No tiene,No Tiene,2300,,2022-04,Tiene,FEMENINO,,14/04/2026 14:01:44
563,xWpO0,1era. convocatoria,,PADRE,Tiene,Tiene,Tiene,3500,3500,2016-10,Tiene,MASCULINO,LINCE,14/04/2026 14:01:44
564,wgKrK,2da. convocatoria,,PADRE,Tiene,No tiene,'',5000,4000,2016-08,Tiene,MASCULINO,MOCHE,14/04/2026 14:01:44
565,OQv73,,,PADRE,No Tiene,No tiene,No Tiene,500,,2024-08,Tiene,FEMENINO,,14/04/2026 14:01:44
566,wgv35,,,PADRE,Tiene,Tiene,Tiene,3000,2750,2017-09,Tiene,FEMENINO,,14/04/2026 14:01:44
567,Xal1W,,,PADRE,No Tiene,No tiene,No Tiene,1300,,2024-08,Tiene,FEMENINO,,14/04/2026 14:01:44
568,GWavE,,,PADRE,No Tiene,No tiene,No Tiene,0,,2023-09,Tiene,MASCULINO,JESUS MARIA,14/04/2026 14:01:44
569,y1RxE,,,PADRE,No Tiene,Tiene,Tiene,3000,2800,2019-08,Tiene,MASCULINO,,14/04/2026 14:01:44
570,vnwNw,1era. convocatoria,,PADRE,Tiene,Tiene,Tiene,3000,2500,2016-03,Tiene,FEMENINO,LIMA,14/04/2026 14:01:44
571,yE6z6,1era. convocatoria,,PADRE,No Tiene,Tiene,---,0,000,2016-03,Tiene,MASCULINO,LIMA,14/04/2026 14:01:44
572,k7oxL,1era. convocatoria,,PADRE,No Tiene,Tiene,Tiene,1050,800,2016-03,Tiene,MASCULINO,MIRAFLORES,14/04/2026 14:01:44
573,2Nllx,1era. convocatoria,,PADRE,Tiene,Tiene,Tiene,2600,2000,2016-03,Tiene,MASCULINO,CALLAO,14/04/2026 14:01:44
574,nBnpA,1era. convocatoria,,PADRE,No Tiene,Tiene,-------------,1200,1100,2016-03,Tiene,FEMENINO,HUACHAC,14/04/2026 14:01:44
575,WZQvR,1era. convocatoria,,PADRE,No Tiene,Tiene,NO APLICA,1200,1200,2016-03,Tiene,MASCULINO,LIMA,14/04/2026 14:01:44
576,DWaO7,2da. convocatoria,,PADRE,Tiene,No tiene,Tiene,3500,3500,2016-08,Tiene,MASCULINO,PUEBLO LIBRE,14/04/2026 14:01:44
577,znBeE,2da. convocatoria,,PADRE,Tiene,Tiene,Tiene,5385.00,4706.00,2016-08,Tiene,FEMENINO,LIMA,14/04/2026 14:01:44
578,aa5BP,1era. convocatoria,,PADRE,Tiene,Tiene,Tiene,1800,1500,2016-10,Tiene,MASCULINO,JESUS MARIA,14/04/2026 14:01:44
579,02gOZ,,,PADRE,No Tiene,No tiene,No Tiene,980,,2021-03,No Tiene,MASCULINO,,14/04/2026 14:01:44
580,pgP8M,2da. convocatoria,,PADRE,No Tiene,No tiene,No Tiene,1700,,2020-02,Tiene,FEMENINO,MIRAFLORES,14/04/2026 14:01:44
581,jKq72,,,PADRE,Tiene,Tiene,Tiene,1500,1400,2017-09,Tiene,FEMENINO,CARHUAMAYO,14/04/2026 14:01:44
582,8ovm2,,,PADRE,Tiene,Tiene,Tiene,1500,1500,2017-10,Tiene,FEMENINO,,14/04/2026 14:01:44
583,vBXz3,,,PADRE,Tiene,Tiene,Tiene,2000,1500,2017-10,Tiene,MASCULINO,,14/04/2026 14:01:44
584,RWDd1,,,PADRE,No Tiene,No tiene,No Tiene,4000,,2022-04,Tiene,MASCULINO,,14/04/2026 14:01:44
585,bNG31,1era. convocatoria,,PADRE,No Tiene,No tiene,No Tiene,1400,,2020-09,Tiene,FEMENINO,ICA,14/04/2026 14:01:44
586,QDbLp,1era. convocatoria,,PADRE,No Tiene,No tiene,No Tiene,1500,,2020-09,Tiene,MASCULINO,MIRAFLORES,14/04/2026 14:01:44
587,8MdEQ,1era. convocatoria,,PADRE,No Tiene,No tiene,No Tiene,3000,,2021-03,Tiene,FEMENINO,SAN MARTIN DE PORRES,14/04/2026 14:01:44
588,58LrQ,1era. convocatoria,,PADRE,No Tiene,No tiene,No Tiene,4500,,2021-03,Tiene,MASCULINO,,14/04/2026 14:01:44
589,GNWKM,,,PADRE,No Tiene,No tiene,No Tiene,1500,,2024-03,Tiene,FEMENINO,,14/04/2026 14:01:44
590,LMl0D,,,PADRE,No Tiene,No tiene,No Tiene,1500,,2021-03,No Tiene,MASCULINO,CUSCO,14/04/2026 14:01:44
591,xw7jB,,,PADRE,No Tiene,No tiene,No Tiene,1200,,2021-03,No Tiene,FEMENINO,,14/04/2026 14:01:44
592,7bNR3,1era. convocatoria,,PADRE,No Tiene,No tiene,NO APLICA,800,800,2016-03,Tiene,MASCULINO,SULLANA,14/04/2026 14:01:44
593,rnq8a,,,PADRE,No Tiene,No tiene,No Tiene,900,,2022-08,Tiene,MASCULINO,LA VICTORIA,14/04/2026 14:01:44
594,gxxa5,1era. convocatoria,,PADRE,No Tiene,No tiene,NO APLICA,500.00,450.00,2016-03,Tiene,MASCULINO,HUANCABAMBA,14/04/2026 14:01:44
595,ny0D5,2da. convocatoria,,PADRE,Tiene,Tiene,Tiene,1000,500,2016-06,Tiene,FEMENINO,MAGDALENA DEL MAR,14/04/2026 14:01:44
596,xdE2O,2da. convocatoria,,PADRE,No Tiene,No tiene,No Tiene,2300,,2020-09,Tiene,MASCULINO,CALLAO,14/04/2026 14:01:44
597,peW23,1era. convocatoria,,PADRE,Tiene,Tiene,Tiene,1500,700,2016-03,Tiene,MASCULINO,CHICLAYO,14/04/2026 14:01:44
598,7bNGD,1era. convocatoria,,PADRE,Tiene,Tiene,Tiene,1800,1800,2016-03,Tiene,MASCULINO,CALLAO,14/04/2026 14:01:44
599,xWAD0,1era. convocatoria,,PADRE,No Tiene,Tiene,Tiene,2900,2000,2016-03,Tiene,MASCULINO,GUADALUPE,14/04/2026 14:01:44
600,xWyDm,1era. convocatoria,,PADRE,No Tiene,Tiene,Tiene,2170.00,1900.00,2016-09,Tiene,MASCULINO,EL TAMBO,14/04/2026 14:01:44
2201,dB8qn,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,ANGASMARCA,14/04/2026 14:01:44
2202,PDlBE,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,TRUJILLO,14/04/2026 14:01:44
2203,xWyZZ,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,CHONGOYAPE,14/04/2026 14:01:44
2204,nyANM,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,TRUJILLO,14/04/2026 14:01:44
2205,K8qWk,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,TRUJILLO,14/04/2026 14:01:44
2206,K8q7M,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,TRUJILLO,14/04/2026 14:01:44
2207,g0555,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,TRUJILLO,14/04/2026 14:01:44
2208,oeAr2,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,TRUJILLO,14/04/2026 14:01:44
2209,MlDLm,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,USQUIL,14/04/2026 14:01:44
2210,RDbvL,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,EL AGUSTINO,14/04/2026 14:01:44
2211,jlD1v,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,CHAO,14/04/2026 14:01:44
2212,vnAnO,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,MOCHE,14/04/2026 14:01:44
2213,XGQ8e,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,JACOBO HUNTER,14/04/2026 14:01:44
2214,pelNw,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,TRUJILLO,14/04/2026 14:01:44
2215,AlvNg,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,SANTIAGO DE CAO,14/04/2026 14:01:44
2216,llwlv,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,LIMA,14/04/2026 14:01:44
2217,1WPww,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,CHEPEN,14/04/2026 14:01:44
2218,e6r8y,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,CAJAMARCA,14/04/2026 14:01:44
2219,zVrdR,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,ENCAÑADA,14/04/2026 14:01:44
2220,MlDQk,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,PACASMAYO,14/04/2026 14:01:44
2221,vnAOa,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,CHICAMA,14/04/2026 14:01:44
2222,PDxmK,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,TAYABAMBA,14/04/2026 14:01:44
2223,vnogq,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2015-12,No Tiene,,,14/04/2026 14:01:44
2224,RKwg,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,CHICAMA,14/04/2026 14:01:44
2225,g03vk,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,CHOCOPE,14/04/2026 14:01:44
2226,w6aov,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,CHICAMA,14/04/2026 14:01:44
2227,jl1nK,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,CHICAMA,14/04/2026 14:01:44
2228,K8Orr,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,MIRAFLORES,14/04/2026 14:01:44
2229,NdaEL,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,CERRO COLORADO,14/04/2026 14:01:44
2230,K8my6,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,CALLERIA,14/04/2026 14:01:44
2231,k7GKG,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,LA ESPERANZA,14/04/2026 14:01:44
2232,D2n5V,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,LIMA,14/04/2026 14:01:44
2233,1WZGO,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-01,No Tiene,FEMENINO,MAGDALENA DEL MAR,14/04/2026 14:01:44
2234,XGpV3,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-01,No Tiene,FEMENINO,CALLAO,14/04/2026 14:01:44
2235,3xg7e,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-01,No Tiene,MASCULINO,SAN BORJA,14/04/2026 14:01:44
2236,mdwgp,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2015-12,No Tiene,FEMENINO,CAJAMARCA,14/04/2026 14:01:44
2237,xWxeZ,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2015-12,No Tiene,FEMENINO,CHICLAYO,14/04/2026 14:01:44
2238,E21EZ,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2015-12,No Tiene,MASCULINO,PUEBLO LIBRE,14/04/2026 14:01:44
2239,XGVz0,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-01,No Tiene,FEMENINO,BELLAVISTA,14/04/2026 14:01:44
2240,QDG6q,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-01,No Tiene,FEMENINO,PUEBLO LIBRE,14/04/2026 14:01:44
2241,oeWOj,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2015-12,No Tiene,MASCULINO,LINCE,14/04/2026 14:01:44
2242,8MGKE,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2015-12,No Tiene,MASCULINO,INDEPENDENCIA,14/04/2026 14:01:44
2243,WZG2W,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2015-12,No Tiene,MASCULINO,LIMA,14/04/2026 14:01:44
2244,aa68P,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2015-12,No Tiene,,,14/04/2026 14:01:44
2245,Ml6a7,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2015-12,No Tiene,MASCULINO,CARABAYLLO,14/04/2026 14:01:44
2246,PDqnZ,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2015-12,No Tiene,MASCULINO,HUANCAYO,14/04/2026 14:01:44
2247,w6kvZ,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2015-12,No Tiene,MASCULINO,EL TAMBO,14/04/2026 14:01:44
2248,3x5LA,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2015-12,No Tiene,MASCULINO,LIMA,14/04/2026 14:01:44
2249,g0jzQ,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2015-12,No Tiene,FEMENINO,PUEBLO LIBRE,14/04/2026 14:01:44
2250,nyWEM,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2015-12,No Tiene,FEMENINO,JESUS MARIA,14/04/2026 14:01:44
2251,nyW5L,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2015-12,No Tiene,MASCULINO,LIMA,14/04/2026 14:01:44
2252,Ndqr0,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2015-12,No Tiene,MASCULINO,PUEBLO LIBRE,14/04/2026 14:01:44
2253,vn6Me,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2015-12,No Tiene,MASCULINO,LOS OLIVOS,14/04/2026 14:01:44
2254,e6z7r,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2015-12,No Tiene,,,14/04/2026 14:01:44
2255,RD3qV,2da. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2015-12,No Tiene,FEMENINO,OYON,14/04/2026 14:01:44
